-1.058463763273703966234564476771395926400918073349542048047788118117638170502877e-09,4.02167322196907820235148165082541325640000787281435785240760171626486307035921e-10,0.007768772576819870321288398947387777280103473544327187633149705031650765274962882
1.344740665064912939486725604291597597730782841144233700194561346834228324117425e-09,2.204919365684536235363858583134581064781459818226975086700906001413604333793722e-10,0.006593484774177187174645869658921192485010584112003418718893858223569134510787079
-1.199706754679142272545035127737578637147845880796094392013812898234670704327799e-09,4.323884430175737471143738014229929136598516316413216511056663592519936744775952e-10,-0.01687949499508633287539423874330093667589659009889863815997474831278556584485866
2.383134384040801421776570958179793779446426126097112510843739834666005533107571e-09,-4.259431196468738420017619230251106418963855572448377893270230572948764169047638e-10,0.0269730392001699435948263723893777388036875915652843551953459464906500925688743
-2.02335864278981471792719982640544817519837690101955344828073679926329969811685e-09,-8.781757307722586064968438919306125220607936650024264621880702832099142183741166e-11,-0.005695685274191529463805873150166597221870636968393943638043284738635063766938435
1.815512161838620662114353398037753409788234563547198788209624219534051123577537e-10,-6.298283025868745064138015791821207301519691106514676590674796715649128901747796e-10,-0.02966592040448379294899912075947395047528203227426883516312044991545777638517769
5.890536653889233394623692572222220926909044593830061807883059415080209622345108e-11,-9.032664347369097752231733272865500233122593104511870482060388054538675187348243e-10,0.02552292376412929297685717958255778000327473914482771519129348496291578904376126
-1.260398875915982924975599866195516083857302079419892494401681802652329877748123e-09,-4.73577032459687881039319084168481829623408992110408910595450942571019015202679e-10,-0.00860818976127944875847149884957036781282074752583976474033108035988551088745929
1.149788599467530568327218416485281472875877743252570847539687134317514869706149e-09,-2.565224239567675906866872305833190520268924593018867684953894976126259968831306e-10,0.004295843914306946599818397429871155905610616553392245953243928078028497347207668
-1.228164590867206449165287193579346246640233762124923764619967261060734092780226e-09,1.503463789370243636395480855076294909149056844659867866199089979178052957912357e-09,0.01186423357558721598378164926634956041487102612122584980069867707377934840700323
-1.039185194213316149194297936766203615887804680980283574034898354889027311305273e-09,-4.973139425602760499713312469295777085524960079886732646989338400592975048831644e-11,-0.005811816750140936946840151281044568234616773166417031959961188826617039194200087
8.140435961097015577395251847380405944755117124961343281518937833759477756365162e-10,4.55138972802216030619482161759606372795941345429377691743682190471951611420464e-10,0.009584655611886967208065837783219933420769649872508979174478892518541636659233128
2.775588347956625071474607710306835862760890924545086326994296586200794890950745e-10,6.346215166539515555827749946344203867268934108929694391166874940936717016659097e-10,-0.006192608231638552668731620391457692412878672731636939543758388469430252506584896
6.829254155615655778189585508734387654178130453711778508808511815855704850068265e-10,-1.10810924968781215049344272209598623661290520097911522096040295058000735088353e-09,-0.02239008493760966373637574121423702716896858559170506698345328063399258423760436
-1.211209853566938089026090308038503968653450901280399342919363669266084121044703e-09,-1.296953000008883619897917288503149133060245694216353472938664957691347298736951e-10,-0.003036385870592629183270598254361390097569951433212656076147159962510635923409715
-9.283031144951911789209362681309147401058462476776863018373293255390943447576703e-10,-1.506765386657424185504511595098153444756748568496119811713590959820338123222868e-11,0.01175579823948492561723518818039565663869970535542907203787610796071416241056261
-1.353878958496402472276111539884206215320949333996343270865779838767090807508053e-09,1.756935657054419735708921017101368447479560573828160859080112184810714457300265e-09,0.006550068831021825612613785083880927529948284036190104260451825669079473987688313
-2.040070886660734688606411738423128659570269941736236886883300950546737991541904e-10,-2.443885531732716806249368688837147639541145862858244947137173316651372903621961e-10,-0.0007092659111681448249744365351959482443188616789507646577807017161544960089943805
1.788684144677535194937354051552581862239056017599460180409228508206369525715069e-09,-1.775591521922442190454353806117894902693895030146930363006326385680840314165157e-09,-0.008729698781897179774982104214614434907025272289480638863951295903208524414921145
2.520988275538392526144843702123050018329813228227309831374626678668392767074168e-10,6.419617149269667947412041915358752864612751330482372050032760297982845217748117e-10,-0.02298955787149438195802434434409087118205276653848946021514834118511466076074624
-3.929920218522906910128797230618412331478892549126155736607952997487581668754062e-10,1.661603377624648968121598887631472463698913019473310136906088659579580599433288e-09,0.00308063648517767304322564736978983168437048613856966250872951512900732760620957
9.329449183625313990627048626304956803903927147682367848529938357963202719196296e-10,3.749662609156747139893572766958787272253764531059990164872937980285966450165859e-10,0.003658046685874401083392613880047239994524125215730738877918043720150448266716525
5.728630155400231544579071178027010691418783213984378375701692129873887644820482e-10,-1.558066593482011389463037515658022634401948493489267398840886728891963942826302e-09,-0.02398164438605444812773784096096512222864048428848772941971109874966193108641761
1.222452045620665257561862529033407500984018532048911718342571508924954265028322e-09,7.577969787315717227733097537514092690376321367336266083211341434325949055577778e-10,-0.002034106855578475313678328930997159195192481973491250187740814228077175571349355
1.015718971143323405905444234939211120113427217015366789553437678961371932722251e-09,1.124802211919937279093781454154252096789459901164382831041975073586974758631367e-09,-0.01212160443798685292043046372660015985563912645328031626587713058261026802658949
-2.573597370649558947614198815098244246446178034491089222991826530440582447865083e-09,2.978276129230121036521455216593763673335194810728776520337651409648092905368208e-10,0.01421145219698800127977487989900000722601879990557411963195533142948220470396782
-1.276022208639766419996856005083682040441423995541831856499475857278998424344993e-09,2.042565399539229160247574243519149987183023809919853265664960481658592887461797e-10,0.02531619602791496103430881922700721325840251572771222879121354894435010183596191
1.993077922383513177010013572056850362669321899864228125155161609232163830617302e-09,-3.101241952515706344687394276596121587281412704749553473134712953313878953739268e-09,-0.02309772697037455577222652788089497297186333841593399940627600375393370968088486
1.581501955921936006421071351636892035944806156695695552814337679081917541157561e-09,4.060422995636436777008510172516459964457240605847193919688148927116570711897176e-09,-0.01954553038254519085241352621372862124775530770284463171410880247138845357822875
-9.042310563669370018207285617041262213518261429220824704633219221862171138356918e-10,-1.759797649886016458794509438736763010536339602063138837034496302568125502022424e-09,0.007527008672468642482681171021273562609132422891113165652910760850370979670967113
-3.949278345243144495497115458171345334037638248349396328289400778992779719805124e-10,1.67061492771559816617133972177332341489971974549364989284593001438692644027511e-09,-0.0303368558874354413459521888664763218413287607407792585368867180818560404460856
-6.916545315517196662661113995390191813471492100670552608842160378680163407084949e-11,1.867988498718774050576848198165337746149664543384058138024679050438098504583085e-09,-0.004892022616274744270071883950876333107171647868384479473196181826309645323549951
1.428901829393387100834560944940152604680097909779215862078725958988738246610118e-09,-2.663993381300301231907976167004140651716896765794263739999174483094158788670461e-09,0.002973970009016016990284059675526667168424553714071644173964916080267918115200041
-6.927267531327279816839199953966487867137268103072017756691518078232357172453903e-10,-7.661517690808861673300010006551710940549103954469074421793962156960716372606941e-12,-0.006536795232898236264650228104586425355939458253795551513902066683654918878443511
5.016964734256009965407799696171325200293890065620431371222629899638031565646636e-10,4.197618394225450782776526683471918853354380569362150226261361058923378764282757e-10,-0.002536223187266191791633451770176504974063287355571443367962010776393839527683329
-4.877863299679175035323084079528955642691465684740896054272585555519246348539789e-10,-1.323404288781686472683960454547284765218243863426463825781405399346427996511832e-09,0.008774251769980943063286613688447445732254995393308260633762222390172694997047847
1.221101407764378691895304223618676685349612389893772372209606210630087572419626e-10,3.214227189122598566288942201063648491466043739611446609974160879565412781353226e-10,0.01874549745724562041292045355975872863326328868649071112360649830331785195752097
-7.576763153428685396890235833899398316930320294463661197927955629219643148996513e-10,-9.440471151383550303586620324017104935352930488833845935467491207669952849842997e-10,-0.01182609096898748708696367252745740625560883428947958333934641988736504574288555
